0.25,-0.887,0.48,0
0.242,-0.898,0.469,0
0.219,-0.918,0.457,0
0.184,-0.934,0.449,0
0.172,-0.941,0.426,0
0.137,-0.961,0.402,0
0.063,-0.988,0.398,0
0.008,-0.996,0.402,0
-0.035,-1.02,0.414,0
-0.063,-1.059,0.457,0
-0.047,-1.086,0.508,0
-0.016,-1.078,0.551,0
0.035,-1.055,0.578,0
0.047,-1.043,0.578,0
-0.004,-1.078,0.559,0
-0.07,-1.082,0.539,0
-0.117,-1.082,0.484,0
-0.137,-1.043,0.406,0
-0.152,-0.996,0.344,0
-0.199,-0.969,0.301,0
-0.195,-0.914,0.277,0
-0.184,-0.891,0.238,0
-0.145,-0.867,0.215,0
-0.105,-0.848,0.184,0
-0.066,-0.82,0.148,0
-0.051,-0.82,0.117,0
-0.055,-0.844,0.094,0
-0.082,-0.867,0.086,0
-0.102,-0.883,0.098,0
-0.129,-0.902,0.109,0
-0.148,-0.945,0.113,0
-0.133,-0.965,0.07,0
-0.168,-0.98,-0.031,0
0.023,-0.902,-0.012,0
0.031,-0.941,0.074,0
0.082,-1.004,0.148,0
0.105,-1.105,0.098,0
0.113,-1.109,0.02,0
0.117,-1.109,-0.063,0
0.105,-1.063,-0.156,0
0.113,-1.051,-0.188,0
0.113,-1.074,-0.172,0
0.102,-1.07,-0.109,0
0.082,-1.074,-0.031,0
0.07,-1.063,0.035,0
0.078,-0.996,0.074,0
0.102,-0.957,0.129,0
0.066,-0.996,0.223,0
0.012,-1.055,0.297,0
0.066,-1.039,0.387,0
0.23,-0.957,0.418,0
0.242,-0.938,0.371,0
0.277,-0.922,0.336,0
0.316,-0.91,0.355,0
0.305,-0.902,0.402,0
0.324,-0.867,0.379,0
0.313,-0.844,0.309,0
0.324,-0.871,0.262,0
0.355,-0.914,0.262,0
0.297,-0.836,0.215,0
0.316,-0.863,0.164,0
0.363,-0.918,0.188,0
0.352,-0.898,0.242,0
0.313,-0.996,0.078,0
0.215,-0.871,0.102,0
0.398,-0.887,0.199,0
0.227,-0.781,0.16,0
0.262,-0.852,0.172,0
0.211,-0.852,0.117,0
0.172,-0.84,0.129,0
0.289,-0.91,0.184,0
0.184,-0.973,0.086,0
0.23,-1.102,-0.055,0
0.109,-1.027,0.004,0
0.406,-1.113,0.359,0
0.578,-1.172,0.48,0
0.465,-1.152,0.477,0
0.281,-1.18,0.426,0
0.223,-1.266,0.41,0
0.637,-1.543,0.285,0
0.551,-1.172,0.281,0
0.383,-1.043,-0.07,0
0.328,-0.957,-0.125,0
0.348,-0.848,-0.039,0
0.406,-0.852,0.164,0
0.422,-0.855,0.191,0
0.445,-0.855,0.027,0
0.367,-0.84,0,0
0.273,-0.855,-0.035,0
0.176,-0.898,-0.102,0
0.242,-0.891,-0.242,0
0.305,-0.879,-0.199,0
0.277,-0.711,0.004,0
0.395,-0.75,0.059,0
0.34,-0.754,0.031,0
0.293,-0.797,-0.059,0
0.156,-0.809,-0.207,0
0.227,-0.668,-0.285,0
0.258,-0.758,-0.309,0
0.176,-0.813,-0.359,0
0.234,-0.789,-0.441,0
0.164,-0.957,-0.609,0
0.48,-0.992,-0.777,0
0.809,-1.02,-0.738,0
0.41,-1.137,-1.02,0
0.336,-1.172,-1.086,0
0.602,-1.117,-0.863,0
0.871,-1.012,-0.633,0
0.82,-0.922,-0.457,0
0.531,-0.863,-0.398,0
0.477,-0.789,-0.375,0
0.531,-0.598,-0.328,0
0.531,-0.508,-0.281,0
0.57,-0.516,-0.277,0
0.535,-0.586,-0.32,0
0.488,-0.637,-0.262,0
0.527,-0.695,-0.148,0
0.559,-0.711,-0.113,0
0.504,-0.758,-0.082,0
0.441,-0.781,-0.043,0
0.391,-0.824,-0.051,0
0.313,-0.867,-0.063,0
0.277,-0.887,-0.023,0
0.262,-0.922,-0.039,0
0.23,-1.008,-0.051,0
0.129,-1.117,-0.059,0
0.137,-1.07,-0.051,0
0.227,-1.117,0.055,0
0.332,-1.117,0.117,0
0.371,-1.258,0.113,0
0.227,-1.383,0.152,0
0.316,-1.27,0.145,0
0.57,-1.055,0.102,0
0.609,-0.977,0.188,0
0.609,-0.863,0.234,0
0.773,-0.656,0.215,0
0.809,-0.555,0.246,0
0.719,-0.523,0.262,0
0.566,-0.52,0.234,0
0.5,-0.477,0.145,0
0.527,-0.531,0.098,0
0.461,-0.625,0.164,0
0.398,-0.719,0.16,0
0.461,-0.758,0.172,0
0.66,-0.773,0.297,0
0.723,-0.676,0.383,0
0.566,-0.648,0.254,0
0.484,-0.621,0.305,0
0.52,-0.578,0.375,0
0.582,-0.539,0.367,0
0.527,-0.465,0.516,0
0.609,-0.449,0.422,0
0.707,-0.395,0.527,0
0.824,-0.371,0.672,0
0.992,-0.184,0.727,0
1.039,0.059,0.805,0
1.125,0.137,0.824,0
1.156,0.133,0.867,0
1.043,0.164,0.859,0
0.977,0.133,0.656,0
0.938,0.055,0.527,0
0.82,0.023,0.457,0
0.766,-0.02,0.418,0
0.84,-0.066,0.309,0
0.805,-0.023,0.234,0
0.766,0.102,0.16,0
0.824,0.145,0.082,0
0.598,0.02,0.172,0
0.449,-0.215,0.406,0
0.438,-0.371,0.281,0
0.605,-0.254,0.207,0
0.793,-0.156,0.25,0
0.887,-0.117,0.234,0
1.02,-0.105,0.324,0
1.07,-0.125,0.285,0
1.066,-0.172,0.25,0
1.039,-0.195,0.336,0
1.047,-0.125,0.449,0
0.891,-0.152,0.656,0
0.699,-0.266,0.723,0
0.848,-0.223,0.973,0
1.316,-0.012,0.688,0
1.379,0.059,0.793,0
1.129,-0.074,0.816,0
0.77,-0.199,0.824,0
0.789,-0.207,0.727,0
0.84,-0.125,0.672,0
0.699,-0.102,0.57,0
0.566,-0.086,0.434,0
0.359,-0.258,0.227,0
0.461,-0.188,0.109,0
0.711,-0.23,0.152,0
0.516,-0.391,0.164,0
0.543,-0.402,0.215,0
0.789,-0.289,0.195,0
0.871,-0.277,0.223,0
0.883,-0.391,0.156,0
0.656,-0.582,0.133,0
0.652,-0.66,0.148,0
0.801,-0.66,0.156,0
0.918,-0.668,0.121,0
0.918,-0.715,0.078,0
0.723,-0.973,0.07,0
0.84,-0.934,0.043,0
1.145,-0.711,0.121,0
1.156,-0.566,0.168,0
1.156,-0.609,0.094,0
1.152,-0.84,-0.223,0
0.949,-0.82,-0.27,0
0.898,-0.672,-0.188,0
0.91,-0.625,-0.172,0
0.777,-0.668,-0.207,0
0.641,-0.68,-0.199,0
0.52,-0.613,-0.16,0
0.254,-0.52,-0.152,0
0.551,-0.445,-0.051,0
0.5,-0.441,-0.18,0
0.469,-0.621,-0.188,0
0.52,-0.598,-0.164,0
0.566,-0.559,-0.078,0
0.586,-0.57,-0.016,0
0.523,-0.73,-0.047,0
0.445,-0.805,-0.125,0
0.617,-0.855,-0.059,0
0.676,-0.844,0.055,0
0.746,-0.93,0.133,0
0.727,-0.992,0.086,0
0.727,-1.039,0.031,0
0.707,-1.117,0.086,0
0.84,-1.016,0.063,0
0.934,-0.914,0.027,0
0.82,-0.914,0.043,0
0.754,-0.813,0.027,0
0.699,-0.789,0.016,0
0.629,-0.715,0.02,0
0.656,-0.609,0.043,0
0.645,-0.551,0.039,0
0.555,-0.566,0.004,0
0.461,-0.594,-0.02,0
0.453,-0.582,-0.047,0
0.461,-0.578,-0.027,0
0.535,-0.59,-0.004,0
0.5,-0.563,-0.074,0
0.469,-0.617,-0.121,0
0.504,-0.699,-0.141,0
0.535,-0.797,-0.133,0
0.559,-0.777,-0.176,0
0.566,-0.832,-0.191,0
0.625,-0.918,-0.207,0
0.719,-1.031,-0.184,0
0.758,-0.992,-0.223,0
0.797,-0.992,-0.223,0
0.797,-1.039,-0.25,0
0.824,-1.031,-0.254,0
0.809,-0.969,-0.242,0
0.797,-0.879,-0.227,0
0.707,-0.832,-0.203,0
0.645,-0.738,-0.199,0
0.633,-0.668,-0.219,0
0.574,-0.656,-0.254,0
0.5,-0.633,-0.262,0
0.438,-0.602,-0.215,0
0.43,-0.598,-0.156,0
0.43,-0.594,-0.164,0
0.379,-0.613,-0.191,0
0.355,-0.613,-0.215,0
0.348,-0.605,-0.152,0
0.41,-0.613,-0.109,0
0.512,-0.695,-0.121,0
0.43,-0.789,-0.184,0
0.473,-0.836,-0.164,0
0.637,-0.848,-0.102,0
0.68,-0.938,-0.078,0
0.598,-1.051,-0.137,0
0.582,-1.148,-0.141,0
0.719,-1.137,0.016,0
0.801,-1.156,0.055,0
0.844,-1.156,-0.008,0
0.871,-1.031,-0.094,0
0.895,-0.953,-0.004,0
0.84,-0.852,0.078,0
0.703,-0.84,0.074,0
0.613,-0.813,-0.012,0
0.582,-0.773,-0.008,0
0.602,-0.664,0.012,0
0.594,-0.578,0.008,0
0.488,-0.555,-0.047,0
0.41,-0.574,-0.078,0
0.367,-0.574,-0.09,0
0.414,-0.566,-0.066,0
0.457,-0.59,-0.098,0
0.473,-0.613,-0.16,0
0.461,-0.645,-0.207,0
0.469,-0.73,-0.23,0
0.477,-0.754,-0.285,0
0.535,-0.84,-0.281,0
0.719,-0.852,-0.293,0
0.641,-0.887,-0.313,0
0.738,-0.91,-0.309,0
0.73,-1.02,-0.375,0
0.789,-1.102,-0.43,0
0.758,-1.102,-0.355,0
0.746,-0.914,-0.355,0
0.828,-0.699,-0.301,0
0.758,-0.633,-0.301,0
0.641,-0.551,-0.289,0
0.656,-0.512,-0.285,0
0.719,-0.598,-0.379,0
0.688,-0.582,-0.461,0
0.586,-0.551,-0.469,0
0.637,-0.543,-0.375,0
0.629,-0.508,-0.258,0
0.617,-0.496,-0.199,0
0.551,-0.578,-0.262,0
0.422,-0.637,-0.328,0
0.367,-0.656,-0.293,0
0.422,-0.66,-0.27,0
0.465,-0.66,-0.313,0
0.551,-0.777,-0.328,0
0.668,-0.84,-0.352,0
0.719,-0.945,-0.305,0
0.461,-1.043,-0.473,0
0.953,-0.93,-0.32,0
0.836,-0.945,-0.293,0
0.793,-0.996,-0.246,0
0.77,-0.996,-0.211,0
0.902,-0.887,-0.219,0
0.945,-0.781,-0.234,0
0.852,-0.77,-0.156,0
0.758,-0.727,-0.141,0
0.703,-0.668,-0.164,0
0.703,-0.609,-0.172,0
0.77,-0.621,-0.27,0
0.762,-0.594,-0.293,0
0.641,-0.574,-0.262,0
0.578,-0.574,-0.266,0
0.488,-0.547,-0.328,0
0.395,-0.516,-0.297,0
0.512,-0.547,-0.254,0
0.59,-0.559,-0.215,0
0.598,-0.551,-0.238,0
0.547,-0.59,-0.305,0
0.582,-0.637,-0.359,0
0.637,-0.691,-0.402,0
0.656,-0.75,-0.449,0
0.66,-0.746,-0.465,0
0.797,-0.809,-0.488,0
0.918,-0.816,-0.457,0
0.934,-0.879,-0.438,0
0.914,-0.934,-0.465,0
0.949,-0.797,-0.441,0
0.969,-0.711,-0.352,0
0.91,-0.676,-0.359,0
0.816,-0.676,-0.363,0
0.707,-0.629,-0.422,0
0.68,-0.59,-0.43,0
0.695,-0.516,-0.375,0
0.641,-0.5,-0.324,0
0.594,-0.512,-0.297,0
0.516,-0.5,-0.262,0
0.441,-0.496,-0.234,0
0.391,-0.484,-0.172,0
0.418,-0.523,-0.203,0
0.488,-0.574,-0.238,0
0.488,-0.652,-0.25,0
0.488,-0.742,-0.301,0
0.547,-0.773,-0.348,0
0.602,-0.855,-0.313,0
0.602,-0.906,-0.238,0
0.734,-0.945,-0.219,0
0.816,-0.984,-0.27,0
0.832,-1.031,-0.309,0
0.805,-1.051,-0.34,0
0.84,-0.988,-0.34,0
0.832,-0.871,-0.234,0
0.797,-0.871,-0.148,0
0.68,-0.82,-0.156,0
0.617,-0.828,-0.176,0
0.602,-0.836,-0.195,0
0.59,-0.793,-0.195,0
0.598,-0.645,-0.219,0
0.57,-0.516,-0.258,0
0.555,-0.539,-0.277,0
0.52,-0.598,-0.281,0
0.539,-0.516,-0.223,0
0.598,-0.52,-0.09,0
0.641,-0.449,-0.02,0
0.621,-0.418,-0.016,0
0.539,-0.566,-0.012,0
0.598,-0.605,-0.023,0
0.711,-0.629,0.016,0
0.828,-0.563,-0.039,0
0.945,-0.539,-0.031,0
1,-0.727,-0.004,0
1.039,-0.797,-0.02,0
1.148,-0.75,0.016,0
1.25,-0.574,-0.043,0
1.219,-0.461,-0.004,0
1.234,-0.422,0.09,0
1.063,-0.52,0.125,0
0.961,-0.477,0.059,0
0.898,-0.441,0.035,0
0.883,-0.383,-0.016,0
0.832,-0.344,-0.035,0
0.773,-0.293,-0.039,0
0.75,-0.313,-0.008,0
0.746,-0.391,0.031,0
0.727,-0.426,0.051,0
0.676,-0.367,0.07,0
0.641,-0.309,0.086,0
0.625,-0.254,0.188,0
0.688,-0.184,0.211,0
0.73,-0.215,0.219,0
0.648,-0.402,0.281,0
0.707,-0.484,0.328,0
0.824,-0.602,0.422,0
0.91,-0.707,0.492,0
0.902,-0.758,0.523,0
0.883,-0.723,0.473,0
0.871,-0.699,0.508,0
0.844,-0.711,0.555,0
0.898,-0.629,0.563,0
1.02,-0.512,0.566,0
1.121,-0.383,0.551,0
1.039,-0.289,0.531,0
0.91,-0.309,0.469,0
0.879,-0.344,0.406,0
0.82,-0.328,0.348,0
0.707,-0.301,0.301,0
0.633,-0.309,0.27,0
0.586,-0.43,0.273,0
0.555,-0.488,0.238,0
0.098,-0.563,0.199,0
0.863,-0.371,0.238,0
0.848,-0.266,0.281,0
0.617,-0.324,0.32,0
0.539,-0.445,0.277,0
0.5,-0.555,0.258,0
0.598,-0.539,0.289,0
0.758,-0.367,0.203,0
0.887,-0.406,0.293,0
0.84,-0.449,0.391,0
0.801,-0.395,0.48,0
0.961,-0.355,0.574,0
1.055,-0.375,0.566,0
1.063,-0.41,0.605,0
1.246,-0.32,0.52,0
1.25,-0.27,0.535,0
1.016,-0.281,0.547,0
0.859,-0.305,0.434,0
0.891,-0.289,0.371,0
0.855,-0.285,0.285,0
0.695,-0.379,0.188,0
0.723,-0.387,0.168,0
0.738,-0.34,0.266,0
0.758,-0.219,0.359,0
0.859,-0.055,0.336,0
0.902,0.047,0.207,0
0.695,-0.063,0.398,0
0.578,-0.203,0.457,0
0.539,-0.41,0.473,0
0.508,-0.594,0.445,0
0.59,-0.684,0.379,0
0.734,-0.625,0.348,0
0.891,-0.465,0.414,0
0.898,-0.414,0.578,0
0.875,-0.406,0.648,0
0.988,-0.434,0.688,0
1.121,-0.332,0.648,0
1.086,-0.336,0.664,0
1.109,-0.313,0.629,0
1.109,-0.293,0.563,0
1.055,-0.133,0.348,0
0.902,-0.102,0.32,0
0.703,-0.152,0.34,0
0.574,-0.188,0.305,0
0.652,-0.117,0.258,0
0.711,-0.051,0.238,0
0.766,-0.078,0.227,0
0.746,-0.215,0.152,0
0.746,-0.344,0.18,0
0.844,-0.262,0.184,0
0.922,-0.109,0.141,0
0.945,-0.043,0.148,0
0.957,-0.07,0.199,0
0.938,-0.156,0.16,0
0.875,-0.258,0.09,0
0.84,-0.289,0.113,0
0.859,-0.367,0.059,0
0.961,-0.391,0.055,0
1.094,-0.359,0.051,0
1.164,-0.41,0.027,0
1.18,-0.453,0.059,0
1.16,-0.453,0.109,0
1.09,-0.371,0.063,0
1.137,-0.25,0.059,0
1.148,-0.148,0.023,0
1.09,-0.281,0.086,0
1.199,-0.258,0.023,0
1.07,-0.309,0.035,0
0.922,-0.316,0.035,0
0.871,-0.285,0.074,0
0.918,-0.293,0.137,0
0.84,-0.313,0.164,0
0.754,-0.414,0.207,0
0.645,-0.375,0.27,0
0.664,-0.273,0.348,0
0.652,-0.176,0.375,0
0.586,-0.121,0.383,0
0.566,-0.188,0.395,0
0.449,-0.332,0.484,0
0.574,-0.383,0.598,0
0.625,-0.477,0.672,0
0.684,-0.52,0.684,0
0.734,-0.535,0.75,0
0.832,-0.48,0.836,0
0.922,-0.398,0.898,0
1.016,-0.289,0.906,0
1.066,-0.273,0.848,0
1.012,-0.313,0.73,0
1.055,-0.27,0.59,0
1.016,-0.156,0.527,0
0.848,-0.133,0.512,0
0.691,-0.199,0.473,0
0.508,-0.246,0.457,0
0.512,-0.168,0.422,0
0.566,-0.109,0.371,0
0.664,-0.074,0.359,0
0.598,-0.234,0.387,0
0.52,-0.34,0.391,0
0.656,-0.316,0.402,0
0.703,-0.277,0.465,0
0.582,-0.258,0.512,0
0.629,-0.277,0.605,0
0.754,-0.234,0.641,0
0.742,-0.262,0.605,0
0.699,-0.332,0.551,0
0.652,-0.371,0.598,0
0.727,-0.367,0.723,0
0.789,-0.316,0.809,0
0.816,-0.309,0.852,0
0.746,-0.352,0.895,0
0.73,-0.277,0.98,0
0.738,-0.105,0.953,0
0.77,-0.012,0.922,0
0.672,-0.137,0.836,0
0.582,-0.195,0.723,0
0.363,-0.191,0.965,0
0.449,-0.469,1.539,0
1.063,-0.02,0.223,0
0.531,-0.148,0.598,0
0.203,-0.102,0.734,0
0.086,-0.129,0.629,0
0.051,-0.152,0.598,0
0,-0.227,0.707,0
-0.008,-0.32,0.801,0
-0.145,-0.32,0.82,0
-0.031,-0.219,0.887,0
0.164,-0.012,0.719,0
-0.059,0,0.629,0
-0.547,-0.563,2.078,0
-0.262,-0.156,0.758,0
-0.539,-0.188,0.926,0
-0.625,-0.168,1.016,0
-0.668,-0.117,1.16,0
-0.766,-0.102,1.242,0
-0.73,-0.137,1.152,0
-0.629,-0.145,1.105,0
-0.637,-0.078,0.98,0
-0.676,-0.164,1.082,0
-0.637,0.016,0.859,0
-0.59,0.008,0.703,0
-0.523,-0.004,0.602,0
-0.457,-0.07,0.527,0
-0.352,-0.094,0.633,0
-0.352,-0.141,0.629,0
-0.336,-0.16,0.586,0
-0.379,-0.18,0.484,0
-0.258,-0.188,0.629,0
-0.289,-0.137,0.738,0
-0.402,-0.074,0.664,0
-0.5,-0.02,0.707,0
-0.547,0.051,0.723,0
-0.527,-0.152,0.746,0
-0.539,-0.18,0.809,0
-0.52,-0.184,0.863,0
-0.516,-0.238,0.902,0
-0.527,-0.207,0.941,0
-0.508,-0.148,1.09,0
-0.527,-0.168,1.164,0
-0.559,-0.305,1.281,0
-0.527,-0.18,1.156,0
-0.582,-0.051,0.922,0
-0.57,-0.043,0.996,0
-0.563,-0.105,0.902,0
-0.457,-0.043,0.766,0
-0.332,-0.094,0.879,0
-0.316,-0.137,0.863,0
-0.297,-0.176,0.926,0
-0.293,-0.191,0.887,0
-0.336,-0.137,0.781,0
-0.422,-0.234,0.508,0
-0.375,-0.051,0.344,0
-0.434,-0.152,0.512,0
-0.379,-0.094,0.555,0
-0.371,-0.047,0.605,0
-0.219,0.059,0.801,0
-0.594,0.184,0.309,0
-0.586,0.047,0.473,0
-0.871,-0.203,1.195,0
-0.82,-0.215,0.891,0
-0.809,-0.027,0.797,0
-0.883,-0.164,0.742,0
-0.938,-0.168,0.703,0
-0.945,-0.133,0.961,0
-0.902,-0.121,0.984,0
-0.797,-0.141,0.977,0
-0.746,-0.078,0.902,0
-0.758,0.059,0.742,0
-0.719,0.156,0.699,0
-0.691,0.203,0.523,0
-0.621,0.16,0.441,0
-0.574,0.09,0.344,0
-0.547,0.07,0.297,0
-0.523,0.098,0.523,0
-0.488,0.012,0.473,0
-0.422,-0.078,0.492,0
-0.395,-0.176,1.191,0
-0.387,-0.195,0.707,0
-0.398,-0.188,0.75,0
-0.484,-0.066,0.805,0
-0.52,-0.031,0.969,0
-0.504,-0.09,0.973,0
-0.5,-0.191,0.887,0
-0.559,-0.281,0.688,0
-0.598,-0.371,0.508,0
-0.625,-0.422,0.809,0
-0.668,-0.402,0.914,0
-0.598,-0.301,0.98,0
-0.785,-0.453,1.012,0
-0.781,-0.461,0.949,0
-0.652,-0.309,0.953,0
-0.629,-0.211,1.141,0
-0.617,-0.055,0.887,0
-0.555,0.043,0.738,0
-0.484,0.066,0.688,0
-0.387,0.109,0.746,0
-0.332,-0.023,0.691,0
-0.492,-0.242,0.5,0
-0.332,-0.18,0.547,0
-0.387,-0.184,0.633,0
-0.449,-0.129,0.66,0
-0.406,-0.078,0.766,0
-0.566,-0.363,0.734,0
-0.453,-0.133,0.336,0
-0.625,-0.227,0.523,0
-0.613,-0.242,0.66,0
-0.629,-0.215,0.613,0
-0.676,-0.332,0.66,0
-0.766,-0.395,0.832,0
-0.797,-0.395,0.746,0
-0.93,-0.348,0.582,0
-0.914,-0.305,0.836,0
-0.965,-0.23,0.945,0
-0.961,-0.254,0.965,0
-0.832,-0.266,1.016,0
-0.719,-0.188,0.973,0
-0.715,-0.102,0.961,0
-0.602,0.004,1.008,0
-0.383,0.039,0.871,0
-0.277,0.035,0.465,0
-0.324,-0.047,0.719,0
-0.387,-0.129,0.715,0
-0.637,-0.223,0.449,0
-0.434,-0.25,0.691,0
-0.18,-0.242,0.504,0
-0.141,-0.207,0.629,0
-0.098,-0.066,0.391,0
-0.055,0.031,0.711,0
0.082,0.055,0.699,0
0.102,-0.023,0.773,0
0.133,-0.082,0.949,0
0.188,-0.047,1.34,0
0.367,-0.031,0.977,0
0.43,-0.16,0.918,0
0.352,-0.262,0.98,0
0.375,-0.285,1.023,0
0.559,-0.219,1.129,0
0.672,-0.176,1.234,0
0.586,-0.191,1.25,0
0.531,0.066,0.816,0
0.508,0.027,1.188,0
0.645,-0.027,1.066,0
0.527,-0.07,0.988,0
0.469,0.023,0.848,0
0.383,0.004,0.703,0
0.309,-0.125,0.676,0
0.348,-0.145,0.602,0
0.387,-0.227,0.617,0
0.379,-0.234,0.605,0
0.363,-0.152,0.609,0
0.328,-0.105,0.629,0
0.285,-0.145,0.711,0
0.316,-0.066,0.672,0
0.203,-0.152,0.727,0
0.191,-0.25,0.758,0
0.266,-0.273,0.824,0
0.332,-0.266,0.852,0
0.332,-0.328,0.828,0
0.203,-0.387,0.883,0
0.168,-0.371,0.949,0
0.25,-0.313,1.105,0
0.379,-0.191,1.266,0
0.457,-0.109,1.32,0
0.543,-0.059,1.32,0
0.602,-0.016,1.266,0
0.629,0.105,1.168,0
0.563,0.172,1.094,0
0.445,0.145,1.008,0
0.359,0.105,0.863,0
